property_id,serial_number,mac_address,ip_address,name,type,room,building,community,jack,,
A016758,BN0016218,000B86815FCE,10.151.174.68,slo-rw171f-f304-l,5,F304-L,Foxen,Poly Canyon Village,W,,
A016759,BN0016302,000B86816172,10.151.174.69,slo-rw171f-f304-b,2.4,F304-B,Foxen,Poly Canyon Village,W,,
A016760,BN0016265,000B868160B9,10.151.173.13,slo-rw171f-f305-l,5,F305-L,Foxen,Poly Canyon Village,W,,
A016761,BN0016291,000B8681613B,10.151.174.70,slo-rw171f-f305-b,2.4,F305-B,Foxen,Poly Canyon Village,W,,
A016762,BN0016312,000B868161A4,10.151.174.71,slo-rw171f-f306-l,5,F306-L,Foxen,Poly Canyon Village,W,,
A016763,BN0016247,000B8681605F,10.151.174.72,slo-rw171f-f306-b,2.4,F306-B,Foxen,Poly Canyon Village,W,,
A016764,BN0016278,000B868160FA,10.151.173.14,slo-rw171f-f307-l,5,F307-L,Foxen,Poly Canyon Village,W,,
A016765,BN0016283,000B86816113,10.151.174.73,slo-rw171f-f307-am,AM,F307-A,Foxen,Poly Canyon Village,W,,
A016766,BN0016287,000B86816127,10.151.174.74,slo-rw171f-f307-c,2.4,F307-C,Foxen,Poly Canyon Village,W,,
A016767,BN0016301,000B8681616D,10.151.173.15,slo-rw171f-f308-l,5,F308-L,Foxen,Poly Canyon Village,W,,
A016768,BN0016282,000B8681610E,10.151.174.75,slo-rw171f-f308-c,2.4,F308-C,Foxen,Poly Canyon Village,W,,
A016769,BN0016391,000B8681632F,10.151.173.16,slo-rw171f-f309-l,5,F309-L,Foxen,Poly Canyon Village,W,,
A016770,BN0016435,000B8681640B,10.151.174.76,slo-rw171f-f309-b,2.4,F309-B,Foxen,Poly Canyon Village,W,,
A016771,BN0016428,000B868163E8,10.151.173.17,slo-rw171f-f310-l,5,F310-L,Foxen,Poly Canyon Village,W,,
A016772,BN0016433,000B86816401,10.151.174.77,slo-rw171f-f310-b,2.4,F310-B,Foxen,Poly Canyon Village,W,,
A016773,BN0016343,000B8681623F,10.151.174.78,slo-rw171f-f310-am,AM,F310-D,Foxen,Poly Canyon Village,W,,
A016774,BN0016367,000B868162B7,10.151.174.79,slo-rw171f-f311-b,5,F311-B,Foxen,Poly Canyon Village,W,,
A016775,BN0016430,000B868163F2,10.151.174.80,slo-rw171f-f311-c,2.4,F311-C,Foxen,Poly Canyon Village,W,,
A016776,BN0016358,000B8681628A,10.151.174.81,slo-rw171f-f317-sr,2.4,F317,Foxen,Poly Canyon Village,W,,
A016777,BN0016375,000B868162DF,10.151.174.82,slo-rw171f-f401-b,2.4,F401-B,Foxen,Poly Canyon Village,W,,
A016778,BN0016411,000B86816393,10.151.174.83,slo-rw171f-f401-c,5,F401-C,Foxen,Poly Canyon Village,W,,
A016779,BN0016311,000B8681619F,10.151.174.84,slo-rw171f-f402-l,5,F402-L,Foxen,Poly Canyon Village,W,,
A016780,BN0016456,000B86816474,10.151.174.85,slo-rw171f-f402-c,2.4,F402-C,Foxen,Poly Canyon Village,W,,
A016781,BN0016310,000B8681619A,10.151.174.86,slo-rw171f-f403-l,5,F403-L,Foxen,Poly Canyon Village,W,,
A016782,BN0016444,000B86816438,10.151.174.87,slo-rw171f-f403-am,AM,F403-A,Foxen,Poly Canyon Village,W,,
A016783,BN0016419,000B868163BB,10.151.174.88,slo-rw171f-f403-c,2.4,F403-C,Foxen,Poly Canyon Village,W,,
A016784,BN0016432,000B868163FC,10.151.174.89,slo-rw171f-f404-l,5,F404-L,Foxen,Poly Canyon Village,W,,
A016785,BN0016458,000B8681647E,10.151.174.90,slo-rw171f-f404-b,2.4,F404-B,Foxen,Poly Canyon Village,W,,
A016786,BN0016448,000B8681644C,10.151.173.18,slo-rw171f-f405-l,5,F405-L,Foxen,Poly Canyon Village,W,,
A016787,BN0016303,000B86816177,10.151.174.91,slo-rw171f-f405-b,2.4,F405-B,Foxen,Poly Canyon Village,W,,
A016788,BN0016361,000B86816299,10.151.174.92,slo-rw171f-f406-l,5,F406-L,Foxen,Poly Canyon Village,W,,
A016789,BN0016046,000B86815C72,10.151.174.93,slo-rw171f-f406-b,2.4,F406-B,Foxen,Poly Canyon Village,W,,
A016790,BN0016055,000B86815C9F,10.151.174.94,slo-rw171f-f407-l,5,F407-L,Foxen,Poly Canyon Village,W,,
A016791,BN0016065,000B86815CD1,10.151.173.19,slo-rw171f-f407-am,AM,F407-A,Foxen,Poly Canyon Village,W,,
A016792,BN0016041,000B86815C59,10.151.174.95,slo-rw171f-f407-c,2.4,F407-C,Foxen,Poly Canyon Village,W,,
A016793,BN0016052,000B86815C90,10.151.174.96,slo-rw171f-f408-l,5,F408-L,Foxen,Poly Canyon Village,W,,
A016794,BN0016028,000B86815C18,10.151.174.97,slo-rw171f-f408-c,2.4,F408-C,Foxen,Poly Canyon Village,W,,
A016795,BN0016061,000B86815CBD,10.151.173.20,slo-rw171f-f409-l,5,F409-L,Foxen,Poly Canyon Village,W,,
A016796,BN0016051,000B86815C8B,10.151.174.98,slo-rw171f-f409-b,2.4,F409-B,Foxen,Poly Canyon Village,W,,
A016797,BN0016062,000B86815CC2,10.151.174.99,slo-rw171f-f410-l,5,F410-L,Foxen,Poly Canyon Village,W,,
A016798,BN0016050,000B86815C86,10.151.174.100,slo-rw171f-f410-b,2.4,F410-B,Foxen,Poly Canyon Village,W,,
A016799,BN0016979,000B86816EAB,10.151.174.101,slo-rw171f-f410-am,AM,F410-D,Foxen,Poly Canyon Village,W,,
A016800,BN0016759,000B86816A5F,10.151.174.102,slo-rw171f-f411-b,5,F411-B,Foxen,Poly Canyon Village,W,,
A016801,BN0016858,000B86816C4E,10.151.174.103,slo-rw171f-f411-c,2.4,F411-C,Foxen,Poly Canyon Village,W,,
A016802,BN0016769,000B86816A91,10.151.174.104,slo-rw171f-f417-sr,2.4,F417,Foxen,Poly Canyon Village,W,,
A016803,BN0016280,000B86816104,10.151.162.1,slo-rw171b-b101-b,5,B101-B,Buena Vista,Poly Canyon Village,W,,
A016804,BN0016272,000B868160DC,10.151.162.2,slo-rw171b-b101-c,2.4,B101-C,Buena Vista,Poly Canyon Village,W,,
A016805,BN0016277,000B868160F5,10.151.162.3,slo-rw171b-b102-l,5,B102-L,Buena Vista,Poly Canyon Village,W,,
A016806,BN0016269,000B868160CD,10.151.162.4,slo-rw171b-b102-c,2.4,B102-C,Buena Vista,Poly Canyon Village,W,,
A016807,BN0016274,000B868160E6,10.151.162.5,slo-rw171b-b103-l,5,B103-L,Buena Vista,Poly Canyon Village,W,,
A016808,BN0016253,000B8681607D,10.151.162.6,slo-rw171b-b103-b,2.4,B103-B,Buena Vista,Poly Canyon Village,W,,
A016809,BN0016251,000B86816073,10.151.162.7,slo-rw171b-103-am,AM,B103-D,Buena Vista,Poly Canyon Village,W,,
A016810,BN0016262,000B868160AA,10.151.162.8,slo-rw171b-b104-l,5,B104-L,Buena Vista,Poly Canyon Village,W,,
A016811,BN0016281,000B86816109,10.151.162.9,slo-rw171b-b104-b,2.4,B104-B,Buena Vista,Poly Canyon Village,W,,
A016812,BN0016275,000B868160EB,10.151.162.10,slo-rw171b-b105-l,5,B105-L,Buena Vista,Poly Canyon Village,W,,
A016813,BN0016204,000B86815F88,10.151.162.11,slo-rw171b-b105-am,AM,B105-A,Buena Vista,Poly Canyon Village,W,,
A016814,BN0016209,000B86815FA1,10.151.162.12,slo-rw171b-b105-c,2.4,B105-C,Buena Vista,Poly Canyon Village,W,,
A016815,BN0016044,000B86815C68,10.151.163.1,slo-rw171b-b106-l,5,B106-L,Buena Vista,Poly Canyon Village,W,,
A016816,BN0016165,000B86815EC5,10.151.163.2,slo-rw171b-b106-c,2.4,B106-C,Buena Vista,Poly Canyon Village,W,,
A016817,BN0016207,000B86815F97,10.151.163.3,slo-rw171b-b107-l,5,B107-L,Buena Vista,Poly Canyon Village,W,,
A016818,BN0016203,000B86815F83,10.151.163.4,slo-rw171b-b107-b,2.4,B107-B,Buena Vista,Poly Canyon Village,W,,
A016819,BN0016206,000B86815F92,10.151.163.5,slo-rw171b-b108-l,5,B108-L,Buena Vista,Poly Canyon Village,W,,
A016820,BN0016216,000B86815FC4,10.151.163.6,slo-rw171b-b108-c,2.4,B108-C,Buena Vista,Poly Canyon Village,W,,
A016821,BN0016092,000B86815D58,10.151.163.7,slo-rw171b-b109-l,5,B109-L,Buena Vista,Poly Canyon Village,W,,
A016822,BN0016191,000B86815F47,10.151.163.8,slo-rw171b-b109-b,2.4,B109-B,Buena Vista,Poly Canyon Village,W,,
A016823,BN0016053,000B86815C95,10.151.163.9,slo-rw171b-b110-l,5,B110-L,Buena Vista,Poly Canyon Village,W,,
A016824,BN0016043,000B86815C63,10.151.163.10,slo-rw171b-b110-c,2.4,B110-C,Buena Vista,Poly Canyon Village,W,,
A016825,BN0016074,000B86815CFE,10.151.163.11,slo-rw171b-b111-l,5,B111-L,Buena Vista,Poly Canyon Village,W,,
A016826,BN0016063,000B86815CC7,10.151.163.12,slo-rw171b-b111-c,2.4,B111-C,Buena Vista,Poly Canyon Village,W,,
A016827,BN0016076,000B86815D08,10.151.163.13,slo-rw171b-b111-am,AM,B111-E,Buena Vista,Poly Canyon Village,W,,
A016828,BN0016071,000B86815CEF,10.151.163.14,slo-rw171b-b112-l,5,B112-L,Buena Vista,Poly Canyon Village,W,,
A016829,BN0016073,000B86815CF9,10.151.163.15,slo-rw171b-b112-b,2.4,B112-B,Buena Vista,Poly Canyon Village,W,,
A016830,BN0016066,000B86815CD6,10.151.163.16,slo-rw171b-b112-am,AM,B112-C,Buena Vista,Poly Canyon Village,W,,
A016831,BN0016068,000B86815CE0,10.151.163.17,slo-rw171b-b113-b,5,B113-B,Buena Vista,Poly Canyon Village,W,,
A016832,BN0016072,000B86815CF4,10.151.163.18,slo-rw171b-b113-c,2.4,B113-C,Buena Vista,Poly Canyon Village,W,,
A016833,BN0016172,000B86815EE8,10.151.162.13,slo-rw171b-b201-b,2.4,B201-B,Buena Vista,Poly Canyon Village,W,,
A016834,BN0016306,000B86816186,10.151.162.14,slo-rw171b-b201-c,5,B201-C,Buena Vista,Poly Canyon Village,W,,
A016835,BN0016031,000B86815C27,10.151.162.15,slo-rw171b-b202-l,5,B202-L,Buena Vista,Poly Canyon Village,W,,
A016836,BN0016296,000B86816154,10.151.162.16,slo-rw171b-b202-c,2.4,B202-C,Buena Vista,Poly Canyon Village,W,,
A016837,BN0016327,000B868161EF,10.151.162.17,slo-rw171b-b203-l,5,B203-L,Buena Vista,Poly Canyon Village,W,,
A016838,BN0016304,000B8681617C,10.151.162.18,slo-rw171b-b203-b,2.4,B203-B,Buena Vista,Poly Canyon Village,W,,
A016839,BN0016300,000B86816168,10.151.162.19,slo-rw171b-b203-am,AM,B203-D,Buena Vista,Poly Canyon Village,W,,
A017884,BN0013146,000B868123CE,10.151.162.20,slo-rw171b-b204-l,5,B204-L,Buena Vista,Poly Canyon Village,W,,
A016841,BN0016305,000B86816181,10.151.162.21,slo-rw171b-b204-b,2.4,B204-B,Buena Vista,Poly Canyon Village,W,,
A016842,BN0016175,000B86815EF7,10.151.162.22,slo-rw171b-b205-l,5,B205-L,Buena Vista,Poly Canyon Village,W,,
A016843,BN0016180,000B86815F10,10.151.162.23,slo-rw171b-b205-am,AM,B205-A,Buena Vista,Poly Canyon Village,W,,
A016844,BN0016095,000B86815D67,10.151.162.24,slo-rw171b-b205-c,2.4,B205-C,Buena Vista,Poly Canyon Village,W,,
A016845,BN0016133,000B86815E25,10.151.163.19,slo-rw171b-b206-l,5,B206-L,Buena Vista,Poly Canyon Village,W,,
A016846,BN0016154,000B86815E8E,10.151.163.20,slo-rw171b-b206-c,2.4,B206-C,Buena Vista,Poly Canyon Village,W,,
A016847,BN0016148,000B86815E70,10.151.163.21,slo-rw171b-b207-l,5,B207-L,Buena Vista,Poly Canyon Village,W,,
A016848,BN0016049,000B86815C81,10.151.163.22,slo-rw171b-b207-c,2.4,B207-C,Buena Vista,Poly Canyon Village,W,,
A016849,BN0016102,000B86815D8A,10.151.163.23,slo-rw171b-b208-l,5,B208-L,Buena Vista,Poly Canyon Village,W,,
A016850,BN0016195,000B86815F5B,10.151.163.24,slo-rw171b-b208-c,2.4,B208-C,Buena Vista,Poly Canyon Village,W,,
A016851,BN0016197,000B86815F65,10.151.163.25,slo-rw171b-b209-l,5,B209-L,Buena Vista,Poly Canyon Village,W,,
A016852,BN0016190,000B86815F42,10.151.163.26,slo-rw171b-b209-b,2.4,B209-B,Buena Vista,Poly Canyon Village,W,,
A016853,BN0016249,000B86816069,10.151.163.27,slo-rw171b-b210-l,5,B210-L,Buena Vista,Poly Canyon Village,W,,
A016854,BN0016179,000B86815F0B,10.151.163.28,slo-rw171b-b210-c,2.4,B210-C,Buena Vista,Poly Canyon Village,W,,
A016855,BN0016309,000B86816195,10.151.163.29,slo-rw171b-b211-l,5,B211-L,Buena Vista,Poly Canyon Village,W,,
A016856,BN0016298,000B8681615E,10.151.163.30,slo-rw171b-b211-c,2.4,B211-C,Buena Vista,Poly Canyon Village,W,,
A016857,BN0016289,000B86816131,10.151.163.31,slo-rw171b-b211-am,AM,B211-E,Buena Vista,Poly Canyon Village,W,,
A016858,BN0016178,000B86815F06,10.151.163.32,slo-rw171b-b212-l,5,B212-L,Buena Vista,Poly Canyon Village,W,,
A016859,BN0016315,000B868161B3,10.151.163.33,slo-rw171b-b212-b,2.4,B212-B,Buena Vista,Poly Canyon Village,W,,
A016860,BN0016177,000B86815F01,10.151.163.34,slo-rw171b-b212-am,AM,B212-C,Buena Vista,Poly Canyon Village,W,,
A016861,BN0016259,000B8681609B,10.151.163.35,slo-rw171b-b213-b,5,B213-B,Buena Vista,Poly Canyon Village,W,,
A016862,BN0016248,000B86816064,10.151.163.36,slo-rw171b-b213-c,2.4,B213-C,Buena Vista,Poly Canyon Village,W,,
A016863,BN0016048,000B86815C7C,10.151.162.25,slo-rw171b-b217-sr,2.4,B217,Buena Vista,Poly Canyon Village,W,,
A016864,BN0016056,000B86815CA4,10.151.162.26,slo-rw171b-b301-b,2.4,B301-B,Buena Vista,Poly Canyon Village,W,,
A016865,BN0016081,000B86815D21,10.151.162.27,slo-rw171b-b301-c,5,B301-C,Buena Vista,Poly Canyon Village,W,,
A016866,BN0016057,000B86815CA9,10.151.162.28,slo-rw171b-b302-l,5,B302-L,Buena Vista,Poly Canyon Village,W,,
A016867,BN0016042,000B86815C5E,10.151.162.29,slo-rw171b-b302-c,2.4,B302-C,Buena Vista,Poly Canyon Village,W,,
A016868,BN0016079,000B86815D17,10.151.162.30,slo-rw171b-b303-l,5,B303-L,Buena Vista,Poly Canyon Village,W,,
A016869,BN0016033,000B86815C31,10.151.162.31,slo-rw171b-b303-b,2.4,B303-B,Buena Vista,Poly Canyon Village,W,,
A016870,BN0016069,000B86815CE5,10.151.162.32,slo-rw171b-b303-am,AM,B303-D,Buena Vista,Poly Canyon Village,W,,
A016871,BN0016045,000B86815C6D,10.151.162.33,slo-rw171b-b304-l,5,B304-L,Buena Vista,Poly Canyon Village,W,,
A016872,BN0016078,000B86815D12,10.151.162.34,slo-rw171b-b304-b,2.4,B304-B,Buena Vista,Poly Canyon Village,W,,
A016873,BN0016250,000B8681606E,10.151.162.35,slo-rw171b-b305-l,5,B305-L,Buena Vista,Poly Canyon Village,W,,
A016874,BN0016276,000B868160F0,10.151.162.36,slo-rw171b-b305-am,AM,B305-A,Buena Vista,Poly Canyon Village,W,,
A016875,BN0016271,000B868160D7,10.151.162.37,slo-rw171b-b305-c,2.4,B305-C,Buena Vista,Poly Canyon Village,W,,
A016876,BN0016256,000B8681608C,10.151.163.37,slo-rw171b-b306-l,5,B306-L,Buena Vista,Poly Canyon Village,W,,
A016877,BN0016286,000B86816122,10.151.163.38,slo-rw171b-b306-c,2.4,B306-C,Buena Vista,Poly Canyon Village,W,,
A016878,BN0016268,000B868160C8,10.151.163.39,slo-rw171b-b307-l,5,B307-L,Buena Vista,Poly Canyon Village,W,,
A016879,BN0016241,000B86816041,10.151.163.40,slo-rw171b-b307-c,2.4,B307-C,Buena Vista,Poly Canyon Village,W,,
A016880,BN0016210,000B86815FA6,10.151.163.41,slo-rw171b-b308-l,5,B308-L,Buena Vista,Poly Canyon Village,W,,
A016881,BN0016263,000B868160AF,10.151.163.42,slo-rw171b-b308-c,2.4,B308-C,Buena Vista,Poly Canyon Village,W,,
A016882,BN0016230,000B8681600A,10.151.163.43,slo-rw171b-b309-l,5,B309-L,Buena Vista,Poly Canyon Village,W,,
A016883,BN0016365,000B868162AD,10.151.163.44,slo-rw171b-b309-b,2.4,B309-B,Buena Vista,Poly Canyon Village,W,,
A016884,BN0016404,000B86816370,10.151.163.45,slo-rw171b-b310-l,5,B310-L,Buena Vista,Poly Canyon Village,W,,
A016885,BN0016238,000B86816032,10.151.163.46,slo-rw171b-b310-c,2.4,B310-C,Buena Vista,Poly Canyon Village,W,,
A016886,BN0016427,000B868163E3,10.151.163.47,slo-rw171b-b311-l,5,B311-L,Buena Vista,Poly Canyon Village,W,,
A016887,BN0016425,000B868163D9,10.151.163.48,slo-rw171b-b311-c,2.4,B311-C,Buena Vista,Poly Canyon Village,W,,
A016888,BN0016421,000B868163C5,10.151.163.49,slo-rw171b-b311-am,AM,B311-E,Buena Vista,Poly Canyon Village,W,,
A016889,BN0016350,000B86816262,10.151.163.50,slo-rw171b-b312-l,5,B312-L,Buena Vista,Poly Canyon Village,W,,
A016890,BN0016362,000B8681629E,10.151.163.51,slo-rw171b-b312-b,2.4,B312-B,Buena Vista,Poly Canyon Village,W,,
A016891,BN0016395,000B86816343,10.151.163.52,slo-rw171b-b312-am,AM,B312-C,Buena Vista,Poly Canyon Village,W,,
A016892,BN0016401,000B86816361,10.151.163.53,slo-rw171b-b313-b,5,B313-B,Buena Vista,Poly Canyon Village,W,,
A016893,BN0016205,000B86815F8D,10.151.163.54,slo-rw171b-b313-c,2.4,B313-C,Buena Vista,Poly Canyon Village,W,,
A016894,BN0016221,000B86815FDD,10.151.162.38,slo-rw171b-b317-sr,2.4,B317,Buena Vista,Poly Canyon Village,W,,
A016895,BN0016228,000B86816000,10.151.162.39,slo-rw171b-b401-b,2.4,B401-B,Buena Vista,Poly Canyon Village,W,,
A016896,BN0016188,000B86815F38,10.151.162.40,slo-rw171b-b401-c,5,B401-C,Buena Vista,Poly Canyon Village,W,,
A016897,BN0016176,000B86815EFC,10.151.162.41,slo-rw171b-b402-l,5,B402-L,Buena Vista,Poly Canyon Village,W,,
A016898,BN0016030,000B86815C22,10.151.162.42,slo-rw171b-b402-c,2.4,B402-C,Buena Vista,Poly Canyon Village,W,,
A016899,BN0016025,000B86815C09,10.151.162.43,slo-rw171b-b403-l,5,B403-L,Buena Vista,Poly Canyon Village,W,,
A016900,BN0016202,000B86815F7E,10.151.162.44,slo-rw171b-b403-b,2.4,B403-B,Buena Vista,Poly Canyon Village,W,,
A016901,BN0016208,000B86815F9C,10.151.162.45,slo-rw171b-b403-am,AM,B403-D,Buena Vista,Poly Canyon Village,W,,
A016902,BN0016237,000B8681602D,10.151.162.46,slo-rw171b-b404-l,5,B404-L,Buena Vista,Poly Canyon Village,W,,
A016903,BN0016116,000B86815DD0,10.151.162.47,slo-rw171b-b404-b,2.4,B404-B,Buena Vista,Poly Canyon Village,W,,
A016904,BN0016132,000B86815E20,10.151.162.48,slo-rw171b-b405-l,5,B405-L,Buena Vista,Poly Canyon Village,W,,
A016905,BN0016129,000B86815E11,10.151.162.49,slo-rw171b-b405-am,AM,B405-A,Buena Vista,Poly Canyon Village,W,,
A016906,BN0016127,000B86815E07,10.151.162.50,slo-rw171b-b405-c,2.4,B405-C,Buena Vista,Poly Canyon Village,W,,
A016907,BN0016123,000B86815DF3,10.151.163.55,slo-rw171b-b406-l,5,B406-L,Buena Vista,Poly Canyon Village,W,,
A016908,BN0016040,000B86815C54,10.151.163.56,slo-rw171b-b406-c,2.4,B406-C,Buena Vista,Poly Canyon Village,W,,
A016909,BN0016086,000B86815D3A,10.151.163.57,slo-rw171b-b407-l,5,B407-L,Buena Vista,Poly Canyon Village,W,,
A016910,BN0016120,000B86815DE4,10.151.163.58,slo-rw171b-b407-c,2.4,B407-C,Buena Vista,Poly Canyon Village,W,,
A016911,BN0016039,000B86815C4F,10.151.163.59,slo-rw171b-b408-l,5,B408-L,Buena Vista,Poly Canyon Village,W,,
A016912,BN0016119,000B86815DDF,10.151.163.60,slo-rw171b-b408-c,2.4,B408-C,Buena Vista,Poly Canyon Village,W,,
A016913,BN0016183,000B86815F1F,10.151.163.61,slo-rw171b-b409-l,5,B409-L,Buena Vista,Poly Canyon Village,W,,
A016914,BN0016252,000B86816078,10.151.163.62,slo-rw171b-b409-b,2.4,B409-B,Buena Vista,Poly Canyon Village,W,,
A016915,BN0016267,000B868160C3,10.151.163.63,slo-rw171b-b410-l,5,B410-L,Buena Vista,Poly Canyon Village,W,,
A016916,BN0016270,000B868160D2,10.151.163.64,slo-rw171b-b410-c,2.4,B410-C,Buena Vista,Poly Canyon Village,W,,
A016917,BN0016273,000B868160E1,10.151.163.65,slo-rw171b-b411-l,5,B411-L,Buena Vista,Poly Canyon Village,W,,
A016918,BN0016266,000B868160BE,10.151.163.66,slo-rw171b-b411-c,2.4,B411-C,Buena Vista,Poly Canyon Village,W,,
A016919,BN0016255,000B86816087,10.151.163.67,slo-rw171b-b411-am,AM,B411-E,Buena Vista,Poly Canyon Village,W,,
A016920,BN0016091,000B86815D53,10.151.163.68,slo-rw171b-b412-l,5,B412-L,Buena Vista,Poly Canyon Village,W,,
A016921,BN0016258,000B86816096,10.151.163.69,slo-rw171b-b412-b,2.4,B412-B,Buena Vista,Poly Canyon Village,W,,
A016922,BN0016236,000B86816028,10.151.163.70,slo-rw171b-b412-am,AM,B412-C,Buena Vista,Poly Canyon Village,W,,
A016923,BN0012267,000B868112A3,10.151.163.71,slo-rw171b-b413-b,5,B413-B,Buena Vista,Poly Canyon Village,W,,
A016924,BN0012385,000B868114F1,10.151.163.72,slo-rw171b-b413-c,2.4,B413-C,Buena Vista,Poly Canyon Village,W,,
A017389,BN0013850,000B8681318E,10.151.162.51,slo-rw171b-b417-sr,2.4,B417,Buena Vista,Poly Canyon Village,W,,
A016932,BN0014181,000B86813805,10.151.175.1,slo-rw171g-g101-b,2.4,G101-B,Gypsum,Poly Canyon Village,W,,
A016933,BN0014237,000B8681391D,10.151.175.2,slo-rw171g-g101-c,5,G101-C,Gypsum,Poly Canyon Village,W,,
A016934,BN0014241,000B86813931,10.151.175.3,slo-rw171g-g102-l,5,G102-L,Gypsum,Poly Canyon Village,W,,
A016935,BN0014114,000B868136B6,10.151.175.4,slo-rw171g-g102-c,2.4,G102-C,Gypsum,Poly Canyon Village,W,,
A016936,BN0014111,000B868136A7,10.151.175.5,slo-rw171g-g103-l,5,G103-L,Gypsum,Poly Canyon Village,W,,
A016937,BN0014234,000B8681390E,10.151.175.6,slo-rw171g-g103-c,2.4,G103-C,Gypsum,Poly Canyon Village,W,,
A016938,BN0014243,000B8681393B,10.151.175.7,slo-rw171g-g103-am,AM,G103-E,Gypsum,Poly Canyon Village,W,,
A016939,BN0014227,000B868138EB,10.151.175.8,slo-rw171g-g104-l,5,G104-L,Gypsum,Poly Canyon Village,W,,
A016940,BN0014242,000B86813936,10.151.175.9,slo-rw171g-g104-b,2.4,G104-B,Gypsum,Poly Canyon Village,W,,
A016941,BN0014207,000B86813887,10.151.175.10,slo-rw171g-g105-l,5,G105-L,Gypsum,Poly Canyon Village,W,,
A016942,BN0016022,000B86815BFA,10.151.175.11,slo-rw171g-g105-c,2.4,G105-C,Gypsum,Poly Canyon Village,W,,
A016943,BN0016245,000B86816055,10.151.175.12,slo-rw171g-g106-l,5,G106-L,Gypsum,Poly Canyon Village,W,,
A016944,BN0016219,000B86815FD3,10.151.175.13,slo-rw171g-g106-c,2.4,G106-C,Gypsum,Poly Canyon Village,W,,
A016945,BN0016075,000B86815D03,10.151.175.14,slo-rw171g-g107-l,5,G107-L,Gypsum,Poly Canyon Village,W,,
A016946,BN0016187,000B86815F33,10.151.175.15,slo-rw171g-g107-b,2.4,G107-B,Gypsum,Poly Canyon Village,W,,
A016947,BN0016201,000B86815F79,10.151.175.16,slo-rw171g-g107-am,AM,G107-D,Gypsum,Poly Canyon Village,W,,
A016948,BN0016105,000B86815D99,10.151.175.17,slo-rw171g-g108-l,5,G108-L,Gypsum,Poly Canyon Village,W,,
A016949,BN0016231,000B8681600F,10.151.175.18,slo-rw171g-g108-b,2.4,G108-B,Gypsum,Poly Canyon Village,W,,
A016950,BN0016226,000B86815FF6,10.151.175.19,slo-rw171g-g108-am,AM,G108-C,Gypsum,Poly Canyon Village,W,,
A016951,BN0016232,000B86816014,10.151.175.20,slo-rw171g-g110-l,5,G110-L,Gypsum,Poly Canyon Village,W,,
A016952,BN0016155,000B86815E93,10.151.175.21,slo-rw171g-g110-c,2.4,G110-C,Gypsum,Poly Canyon Village,W,,
A016953,BN0016145,000B86815E61,10.151.177.1,slo-rw171g-g112-l,5,G112-L,Gypsum,Poly Canyon Village,W,,
A016954,BN0016124,000B86815DF8,10.151.177.2,slo-rw171g-g112-c,2.4,G112-C,Gypsum,Poly Canyon Village,W,,
A016955,BN0016151,000B86815E7F,10.151.177.3,slo-rw171g-g113-l,5,G113-L,Gypsum,Poly Canyon Village,W,,
A016956,BN0016131,000B86815E1B,10.151.177.4,slo-rw171g-g113-b,2.4,G113-B,Gypsum,Poly Canyon Village,W,,
A016957,BN0016157,000B86815E9D,10.151.177.5,slo-rw171g-g114-l,5,G114-L,Gypsum,Poly Canyon Village,W,,
A016958,BN0016149,000B86815E75,10.151.177.6,slo-rw171g-g114-b,2.4,G114-B,Gypsum,Poly Canyon Village,W,,
A016959,BN0016150,000B86815E7A,10.151.177.7,slo-rw171g-g115-l,5,G115-L,Gypsum,Poly Canyon Village,W,,
A016960,BN0016144,000B86815E5C,10.151.177.8,slo-rw171g-g115-c,2.4,G115-C,Gypsum,Poly Canyon Village,W,,
A016961,BN0016147,000B86815E6B,10.151.177.9,slo-rw171g-g116-l,5,G116-L,Gypsum,Poly Canyon Village,W,,
A016962,BN0016128,000B86815E0C,10.151.177.10,slo-rw171g-g116-am,AM,G116-A,Gypsum,Poly Canyon Village,W,,
A016963,BN0016141,000B86815E4D,10.151.177.11,slo-rw171g-g116-c,2.4,G116-C,Gypsum,Poly Canyon Village,W,,
A016964,BN0016125,000B86815DFD,10.151.177.12,slo-rw171g-g117-l,5,G117-L,Gypsum,Poly Canyon Village,W,,
A016965,BN0016135,000B86815E2F,10.151.177.13,slo-rw171g-g117-c,2.4,G117-C,Gypsum,Poly Canyon Village,W,,
A016966,BN0016118,000B86815DDA,10.151.177.14,slo-rw171g-g117-am,AM,G117-D,Gypsum,Poly Canyon Village,W,,
A016967,BN0016038,000B86815C4A,10.151.177.15,slo-rw171g-g118-b,2.4,G118-B,Gypsum,Poly Canyon Village,W,,
A016968,BN0016140,000B86815E48,10.151.177.16,slo-rw171g-g118-c,5,G118-C,Gypsum,Poly Canyon Village,W,,
A016969,BN0016037,000B86815C45,10.151.175.22,slo-rw171g-g124-sr,2.4,G124,Gypsum,Poly Canyon Village,W,,
A016970,BN0016138,000B86815E3E,10.151.175.23,slo-rw171g-g125-lr,2.4,G125,Gypsum,Poly Canyon Village,W,,
A016971,BN0016024,000B86815C04,10.151.175.24,slo-rw171g-g201-b,2.4,G201-B,Gypsum,Poly Canyon Village,W,,
